user_id,email,first_name,last_name,phone,date_of_birth,country,city,address,postal_code,registration_date,account_status,kyc_level,kyc_verified,transaction_limit_daily,preferred_currency,risk_score,total_transactions,total_volume,last_login,has_active_card,payment_methods_count,referral_code,is_merchant,merchant_category
6407,camaraisabella@example.net,Luísa,Moraes,(051) 1705 6487,1950-04-17,BR,Rios da Serra,"Lago de Correia, 66, Vila Ipiranga, 77877817 Carvalho de Pacheco / MA",09763-519,2024-04-30 19:23:55,inactive,basic,True,4093,CLP,32.18,5,4007.02,,False,4,C8579BDD,False,
6408,jorge50@example.org,Alberto,Caicedo,3148578181,1991-06-27,CO,Tenerife,"Cr. 106 # 29-4 Este, Etapa 3 apartamento 1, 818641, Arauquita, Arauca",768733,2024-06-23 19:23:55,suspended,basic,True,1278,MXN,15.25,11,3424.85,,False,1,1E322874,False,
6409,ooliveira@example.net,Maria Fernanda,Casa Grande,+55 (081) 8656 4536,1977-03-10,BR,Rezende do Norte,"Lago Cassiano, 13, Vila Cemig, 36523-943 Campos / MS",30756544,2025-07-21 19:23:55,active,none,False,500,BRL,53.78,377,14337.3,2025-09-18 19:23:55,True,2,2EA6C1E4,False,
6410,santiago36@example.com,Juan Manuel,Lopez,+54 9 3924 5627,2006-07-15,AR,Comodoro Rivadavia,"Diag. Catamarca N° 228 Piso 8 Dto. 1, Santiago del Estero 4200, Santiago del Estero",53008374,2025-01-27 19:23:55,inactive,intermediate,True,37218,MXN,72.95,31,4685.51,,False,4,059286D9,False,
6411,silvaalexandre@example.org,Isaque,Melo,+55 41 0210-5341,2001-11-08,BR,Nascimento,"Setor de Vargas, 4, Manacas, 10136086 Jesus / GO",46945567,2024-04-14 19:23:55,inactive,basic,True,1117,COP,95.92,3,4228.45,,True,3,37234A9F,False,
6412,gbenitez@example.net,Soledad,Garica,+36(1)1506221906,1956-02-12,MX,Nueva Zambia,"Continuación Kirguistán 838 674, Nueva Palau, JAL 24119-9521",55212-2812,2024-07-06 19:23:55,active,intermediate,True,31199,COP,22.89,116,32288.99,2025-09-07 19:23:55,True,2,466E7E20,False,
6413,lemuscarlos@example.net,Luis,Rodríguez,(298)719-5670x994,1994-08-28,MX,Vieja Argentina,"Ampliación Guerrero 785 282, San Magdalena los bajos, CAMP 02714-6795",53873,2025-03-15 19:23:55,active,basic,True,1478,MXN,13.16,363,23977.49,2025-09-27 19:23:55,False,4,A911CB42,False,
6414,vitoriamoreira@example.net,Lorenzo,Jesus,+55 31 8711-6282,2005-05-03,BR,Campos,"Estrada de Ferreira, 57, Buraco Quente, 01967-200 Sales de Sales / MA",15908288,2024-01-12 19:23:55,active,intermediate,True,16018,BRL,1.62,377,29086.61,2025-09-25 19:23:55,True,3,358BAA8B,False,
6415,uburgos@example.net,Emilia,Gaviria,3162408028,1964-11-13,CO,Colón,"Calle 88P # 7-36 Este, Apartamento 76, 275374, Atrato, Chocó",867652,2024-04-13 19:23:55,active,advanced,True,81816,MXN,47.89,439,1505.43,2025-08-25 19:23:55,True,1,8A5188A1,False,
6416,antoniacolon@example.org,Adriana,Mejía,116.132.9912x5185,1976-09-07,MX,San Ricardo los altos,"Peatonal Norte Cornejo 282 Interior 394, Vieja Sudáfrica, AGS 78391",10589,2025-02-07 19:23:55,inactive,intermediate,True,12287,COP,4.72,24,3881.99,,True,3,A02202E5,False,
6417,da-rochaolivia@example.org,Vitória,Sales,(021) 7751 6636,1990-07-05,BR,Costela,"Travessa de Mendes, 3, Vila São Gabriel, 24567-380 Alves do Galho / AM",35509973,2025-05-18 19:23:55,active,intermediate,True,17740,MXN,7.82,66,12684.24,2025-09-18 19:23:55,False,4,AA4254F4,False,
6418,sebastianlopez@example.com,Alma Jazmin,Gonzalez,+54 15 2303 2695,1969-05-03,AR,Merlo,"Avenida 2 N° 28 Piso 6 Dto. 2, Viedma 8500, Río Negro",94005918,2024-03-27 19:23:55,active,advanced,True,58331,MXN,9.59,253,13329.11,2025-09-21 19:23:55,True,2,34CED97A,False,
6419,evaarellano@example.com,Zacarías,Cabán,539-044-5504,1960-11-08,MX,Vieja Israel,"Continuación Países Bajos 033 505, Vieja Samoa, YUC 14674-2715",41855-2983,2024-12-12 19:23:55,active,intermediate,True,47602,ARS,89.21,341,13401.82,2025-10-10 19:23:55,True,3,355FD43E,False,
6420,ignacioortiz@example.com,Lautaro Nahuel,Martinez,+54 9 3338 2590,1965-04-17,AR,La Rioja,"Blv. 6 N° 345, Bahía Blanca 8000, Buenos Aires",20003143,2024-09-04 19:23:55,active,basic,True,9185,CLP,49.42,490,31382.16,2025-08-31 19:23:55,True,1,38545561,False,
6421,cristina97@example.com,Ángel,Ruiz,573259308844,1969-01-11,CO,Santa María,"Calle 199Z # 1-6 Sur, Torre 2 apartamento 2, 057537, Carepa, Antioquia",231535,2024-07-19 19:23:55,active,basic,True,8559,USD,22.93,457,44969.83,2025-10-20 19:23:55,True,1,94EB6404,False,
6422,juliojimenez@example.net,Manuel,Lizama,+56 2 2384 7736,1996-10-19,CL,Tomé,"Ruta T-80, km 25, Región de Los Lagos",7531680,2025-04-26 19:23:55,active,basic,True,9249,MXN,1.91,427,34532.72,2025-09-17 19:23:55,True,4,47A26317,False,
6423,ana-sophiafreitas@example.net,Sabrina,da Rocha,+55 21 4645-3514,1966-01-06,BR,Pastor,"Ladeira Alves, 92, Alto Vera Cruz, 26954-582 Teixeira do Campo / RR",86408-380,2024-04-07 19:23:55,active,basic,True,6372,CLP,25.24,202,41282.39,2025-10-18 19:23:55,True,1,52C168FD,False,
6424,jeronimo04@example.org,Valentina,Castillo,+54 9 3579 7988,1998-03-20,AR,Neuquén,"Calle J.B. Alberdi N° 2464 Torre 9 Dto. 6, San Salvador de Jujuy 4600, Jujuy",53606056,2025-06-24 19:23:55,active,basic,True,8247,COP,59.1,456,13914.36,2025-09-23 19:23:55,True,3,36308354,False,
6425,maria-isis14@example.com,João Pedro,da Paz,(084) 1813 1581,2002-01-25,BR,Garcia,"Via Brito, 8, São Sebastião, 38023-171 Santos / ES",19881804,2025-06-26 19:23:55,active,advanced,True,66081,BRL,79.24,213,11794.27,2025-10-22 19:23:55,True,1,41157A13,False,retail
6426,valentimgarcia@example.com,Pietro,Câmara,+55 71 4589-5964,1982-03-28,BR,Souza,"Via Borges, Novo Tupi, 01678262 Costa / MT",86304867,2024-09-18 19:23:55,inactive,intermediate,True,36805,COP,54.64,42,4793.05,,True,2,62F9CE56,False,
6427,abril41@example.net,Iván,Gonzales,468.845.8831,1956-04-08,MX,San Emilio de la Montaña,"Prolongación Norte Colón 226 Edif. 472 , Depto. 735, Nueva Sierra Leona, NL 80215-2116",90226,2025-03-23 19:23:55,active,basic,True,9256,MXN,49.88,414,39221.41,2025-10-01 19:23:55,True,2,CFE92B8D,False,
6428,ibacacheguillermo@example.com,Francisca,Pizarro,+56 2 3701 2441,1975-10-08,CL,Porvenir,"Calle Michimalonco 36 Of. 481, Peñalolén, Región Metropolitana, 2400890",2404750,2024-05-27 19:23:55,active,none,False,500,COP,4.83,424,19176.66,2025-09-13 19:23:55,True,2,F458EF19,False,
6429,luiz-miguel46@example.net,Gael,da Mota,+55 84 9150-2429,1979-01-24,BR,Nunes,"Passarela Joaquim da Cunha, 60, Antonio Ribeiro De Abreu 1ª Seção, 93811893 Cassiano de Silveira / PB",76073358,2024-08-19 19:23:55,active,none,False,500,MXN,34.97,109,45550.85,2025-09-07 19:23:55,True,1,BDC09A51,False,
6430,santiago02@example.org,Christian,Moreno,(+57) 306 879 64 03,2007-05-07,CO,Guatavita,"Diagonal 9ª # 3-10 Este, Oficina 74, 701142, San Pedro, Sucre",737548,2024-08-24 19:23:55,active,intermediate,True,28180,USD,95.69,347,2210.67,2025-10-16 19:23:55,True,4,0457FE75,False,retail
6431,ttrujillo@example.net,Rosalba,Correa,57 325 886 61 35,1968-05-14,CO,Lérida,"Carrera 47Y # 30-43 Este, 158746, Pachavita, Boyacá",853488,2025-10-16 19:23:55,active,intermediate,True,40968,ARS,7.53,73,1915.61,2025-10-11 19:23:55,True,3,A3F7C556,False,
6432,fernandezfrancesca@example.org,Facundo,Rios,+54 9 3951 0942,1966-07-28,AR,Mendoza,"Blv. Rivadavia N° 843, Corrientes 3400, Corrientes",63006109,2024-07-17 19:23:55,active,basic,True,1516,USD,46.09,105,20854.75,2025-09-14 19:23:55,True,4,72DC4089,False,tech
6433,wblanco@example.org,Isabella,Gomez,+54 15 2865 5074,1973-01-24,AR,Santa Fe,"Calle 152 Bis N° 875 Torre 9 Dto. 1, Mendoza 5500, Mendoza",31008961,2023-11-25 19:23:55,active,intermediate,True,46669,MXN,92.31,336,23483.19,2025-10-23 19:23:55,True,2,F018F720,False,
6434,kvillanueva@example.org,José María,Becerra,1-867-594-0662x475,1951-03-23,MX,Vieja Eslovaquia,"Circunvalación Calderón 318 Interior 477, Nueva Burundi, NL 34984-9469",00802,2025-03-03 19:23:55,active,basic,True,8385,CLP,42.53,467,43520.37,2025-09-09 19:23:55,False,1,4F93CB2B,False,
6435,mariana18@example.net,Emilly,da Rosa,+55 84 3697-3484,1971-11-13,BR,da Paz Paulista,"Travessa de Melo, Nazare, 31358-834 Teixeira / TO",51905732,2025-04-08 19:23:55,active,intermediate,True,45023,COP,28.94,151,10412.57,2025-09-17 19:23:55,False,1,EE5C6D5B,False,
6436,oalva@example.org,Inés,Ruiz,(203)173-0929x3300,1994-09-13,MX,Vieja Qatar,"Pasaje Tabasco 976 554, Nueva Argelia, CAMP 18018",30874-1319,2025-05-20 19:23:55,active,intermediate,True,26004,MXN,14.18,338,20904.0,2025-10-09 19:23:55,False,1,192A5BD8,False,
6437,ysouza@example.org,Juliana,Marques,21 7517-1211,1994-01-07,BR,Barros de Ramos,"Esplanada Martins, 97, Barreiro, 10001-049 Vargas do Galho / GO",91634-119,2025-02-19 19:23:55,active,basic,True,6985,COP,66.1,250,39719.46,2025-10-22 19:23:55,True,4,B14E0DE4,False,
6438,guzmanfernando@example.net,Juan,Hernández,57 310 829 01 04,1975-08-06,CO,Aipe,"Carrera 59 # 2-6, Local 69, 055711, Necoclí, Antioquia",413647,2024-01-31 19:23:55,active,intermediate,True,43913,CLP,64.05,366,47437.78,2025-10-23 19:23:55,True,3,96C31F01,False,
6439,antony00@example.com,Mathias,Cavalcanti,+55 (081) 1804 7259,1979-03-14,BR,Borges de Pires,"Rua da Paz, 3, União, 40410464 Peixoto / AP",19045-751,2025-03-05 19:23:55,active,intermediate,True,35098,CLP,16.78,189,332.13,2025-09-15 19:23:55,True,4,E540FA3D,False,
6440,natalia22@example.net,Lucy,Mora,(+57) 308 734 61 44,1995-06-17,CO,El Castillo,"Dg. 137V # 35-32, 050561, San José de la Montaña, Antioquia",179654,2024-10-26 19:23:55,active,intermediate,True,47723,COP,10.46,185,28362.12,2025-09-27 19:23:55,True,4,2527F367,False,
6441,leticia96@example.com,Rhavi,Lopes,0900-523-4282,1960-11-16,BR,Camargo,"Alameda Abreu, 7, Vila Engenho Nogueira, 89912-264 Aparecida da Mata / PI",13523427,2025-08-15 19:23:55,active,intermediate,True,14719,CLP,8.6,73,13954.23,2025-09-27 19:23:55,True,4,503C7336,False,tech
6442,rubioluis-miguel@example.com,Marcela,Menchaca,185.891.3123,1972-07-31,MX,San Cynthia de la Montaña,"Eje vial Nazario 975 343, San Isabela los bajos, YUC 82223",85068,2025-02-20 19:23:55,pending_verification,advanced,True,87898,MXN,10.13,13,3293.2,,False,3,3B5589FF,False,
6443,romerojose@example.com,Jessica,Oyarce,+56 32 267 3243,1970-03-22,PE,Pumanque,"Calle Catalina Barahona 4 Piso 7, Petorca, Región de Valparaíso",1240090,2024-05-10 19:23:55,active,intermediate,True,41490,ARS,6.15,109,46788.23,2025-09-04 19:23:55,False,4,9460BD74,False,
6444,maria-juliadas-neves@example.net,Maria Cecília,Campos,0900 468 9202,1968-12-07,BR,Brito,"Vale de Santos, Tiradentes, 41242-997 Farias de Goiás / RN",15287256,2024-03-26 19:23:55,active,basic,True,7792,MXN,0.78,288,37571.73,2025-10-13 19:23:55,True,3,F928D28F,True,
6445,zguzman@example.com,Constanza,Campos,+54 9 3620 0443,1956-02-17,AR,Corrientes,"Boulevard La Pampa N° 843 Oficina 2, San Ferando del Valle de Catamarca 4700, Catamarca",91039872,2025-06-26 19:23:55,active,basic,True,9793,CLP,29.89,347,5252.57,2025-09-29 19:23:55,True,3,A5EBA6E2,False,
6446,estefaniarosas@example.net,Olivia,Treviño,1-819-598-7227,1973-12-08,MX,Nueva Sudán del Sur,"Eje vial Norte de Jesús 511 253, San José Carlos los altos, AGS 82802-6288",11599-4560,2025-01-15 19:23:55,active,advanced,True,72789,MXN,9.01,228,21796.3,2025-09-10 19:23:55,True,1,597B4724,False,
6447,asuncion05@example.org,Isabel,Saldaña,1-739-167-6242,1979-03-19,MX,San Claudio de la Montaña,"Eje vial Zambia 327 Edif. 303 , Depto. 398, Vieja Tuvalu, NL 40713-9648",33854,2025-03-29 19:23:55,active,advanced,True,71491,BRL,49.89,112,42435.52,2025-09-24 19:23:55,True,1,F488B624,False,
6448,pibarra@example.org,Camila,Solano,231-410-1392x3931,1983-06-08,MX,San José Emilio los bajos,"Privada Guerrero 482 732, San Miguel Ángel los bajos, TAMPS 80863",27604-3774,2024-01-31 19:23:55,active,intermediate,True,24150,ARS,80.5,249,17651.5,2025-10-03 19:23:55,True,1,45771982,False,
6449,carlos49@example.com,Marcos,Ibáñez,+56 9 3134 9891,2005-01-28,CL,Catemu,"Psje. Rosa Inzunza 9321, Putaendo, Región de Valparaíso, 3118720",8278510,2025-05-02 19:23:55,active,intermediate,True,48900,ARS,9.66,201,48297.01,2025-10-04 19:23:55,True,1,1BC8C8A8,False,
6450,nguerra@example.com,Emanuelly,Sampaio,+55 81 9341-5832,2003-08-07,BR,Cassiano,"Estação Gonçalves, 94, Buraco Quente, 95158-190 da Conceição / RS",33230-216,2025-06-02 19:23:55,active,basic,True,3955,CLP,45.2,110,15910.25,2025-09-24 19:23:55,True,3,5D39A3C3,False,
6451,ldas-neves@example.net,Sabrina,Moraes,31 6676 9208,1991-01-23,BR,Albuquerque de da Conceição,"Favela Carvalho, 258, Aparecida, 33520-563 Oliveira / AL",49064-424,2025-06-06 19:23:55,suspended,intermediate,True,20895,CLP,63.82,23,3888.44,,True,3,02CC2DAA,False,
6452,bernardopartida@example.com,María Luisa,Benavídez,029-345-6751,1957-03-17,MX,Nueva Kenya,"Avenida Túnez 335 468, San Elisa los altos, DGO 46484-9463",64046,2025-07-20 19:23:55,active,advanced,True,93143,BRL,84.38,394,19248.57,2025-09-21 19:23:55,False,1,CFBE5A72,False,
6453,ambar70@example.com,Zoe Valentina,Quiroga,+54 15 2540 1091,1986-07-18,AR,San Miguel de Tucumán,"Camino Omar Nuñez N° 315 Torre 3 Dto. 6, Merlo 5881, San Luis",76002867,2024-12-12 19:23:55,active,basic,True,4625,BRL,51.87,384,34146.5,2025-10-16 19:23:55,True,1,7F3537D8,True,
6454,floresisabella@example.com,Santiago,Maldonado,+54 15 2578 4333,1971-09-26,AR,Santa Fe,"Diagonal 7 N° 3255 Local 12, Santa Rosa 6300, La Pampa",40009671,2025-05-11 19:23:55,active,intermediate,True,28531,USD,59.06,350,28120.65,2025-10-15 19:23:55,True,1,A22E159C,True,
6455,arodriguez@example.com,Olivia,Martinez,+54 15 2784 6996,1998-11-24,AR,Resistencia,"Calle 7 N° 833 Torre 4 Dto. 5, Posadas 3300, Misiones",91038013,2024-04-16 19:23:55,active,basic,True,5019,USD,85.73,18,24319.0,2025-10-22 19:23:55,False,3,342E0B3C,False,
6456,da-rosamateus@example.com,Vinícius,Monteiro,+55 (011) 3494 6959,1965-12-21,BR,Rezende,"Morro Rebeca Barbosa, 6, Vila Santa Monica 2ª Seção, 13406216 Cassiano Paulista / PE",79020511,2025-04-08 19:23:55,inactive,basic,True,6441,BRL,2.91,10,1210.35,,False,3,7D3A1D8D,False,
6457,jose17@example.org,Jorge,Márquez,+56 72 213 8563,2002-11-30,PE,Punta Arenas,"Calle Camilo Henríquez 44, Colchane, Región de Tarapacá",1402530,2024-01-23 19:23:55,active,basic,True,8705,MXN,24.1,399,14454.77,2025-10-14 19:23:55,True,1,036382C9,False,
6458,mendozaruben@example.com,Alberto,Collado,+37(1)1868839190,2005-08-13,MX,Vieja Letonia,"Diagonal Feliciano 512 Edif. 422 , Depto. 971, San Virginia de la Montaña, DF 11172-9017",43911,2025-04-17 19:23:55,inactive,basic,True,7320,MXN,7.66,35,1524.99,,True,3,4770DA66,False,
6459,cmerino@example.com,Juan,Vásquez,+56 9 4308 9396,1969-03-29,PE,Providencia,"Ruta 5 Sur, km 348",6844790,2025-08-27 19:23:55,active,advanced,True,94699,COP,47.25,51,14529.91,2025-09-22 19:23:55,True,1,514F0504,False,
6460,matheuscarvalho@example.org,Raul,Pimenta,(041) 3309 0030,1958-11-05,BR,Casa Grande,"Vereda Leão, 90, Vila Da Luz, 91619330 Garcia Alegre / ES",08791344,2025-05-08 19:23:55,pending_verification,basic,True,3541,CLP,78.06,9,3015.39,,True,1,082A9224,False,
6461,ocampomauricio@example.org,Augusto,Solano,573276660952,1981-06-12,CO,Pital,"Transversal 194S # 93-99 Sur, 251952, Susa, Cundinamarca",702868,2024-12-25 19:23:55,active,basic,True,3719,USD,51.86,219,11812.44,2025-09-09 19:23:55,True,1,CBFDA8EB,False,
6462,lilia16@example.net,Alma,Espinosa,638-864-9209x6921,1956-05-08,MX,San Rolando los bajos,"Boulevard Manzanares 178 094, San Pilar de la Montaña, HGO 60287-5172",96123,2024-12-09 19:23:55,active,intermediate,True,14242,USD,30.88,441,743.8,2025-09-17 19:23:55,True,4,738FD323,False,food
6463,helenacirino@example.com,Gael,Moreira,0900-642-0425,1958-12-10,BR,Sampaio de Minas,"Pátio de Pacheco, 9, Serrano, 59176692 Santos do Norte / SP",92142-858,2023-12-19 19:23:55,active,advanced,True,58568,USD,74.26,35,19653.2,2025-09-14 19:23:55,False,1,E196EFAE,False,services
6464,erick44@example.com,Igor,Monteiro,+55 (084) 2579-0713,1951-05-13,BR,Pacheco,"Jardim de Carvalho, 8, Guarani, 01655-442 Sampaio de Goiás / PI",94565-626,2025-01-08 19:23:55,inactive,intermediate,True,18427,CLP,92.58,35,2633.98,,True,1,D0286204,False,
6465,srezende@example.com,Stella,Alves,71 3246-6847,1989-09-30,BR,Santos da Serra,"Rodovia de Aragão, Mineirão, 02638091 Siqueira / MG",03966465,2025-04-21 19:23:55,active,intermediate,True,35654,USD,67.68,122,49850.59,2025-09-22 19:23:55,True,4,7D45EC65,False,
6466,cesarsepulveda@example.org,Ximena,Gallardo,+56 9 6939 9388,1957-06-27,CL,San Miguel,"Calle Leoncio Salazar 66 Dpto. 43, Quinta Normal, Región Metropolitana, 0097310",6639810,2024-09-19 19:23:55,active,intermediate,True,12089,COP,7.95,473,49142.93,2025-09-27 19:23:55,True,1,27AC0D2F,False,
6467,larada-cunha@example.com,Ana Júlia,Brito,81 7885 6673,1977-04-30,BR,Gonçalves do Norte,"Conjunto Matteo Santos, 906, Vila Primeiro De Maio, 47112019 Nunes / AP",38241-883,2025-06-30 19:23:55,active,advanced,True,59048,MXN,87.9,170,19872.36,2025-09-04 19:23:55,True,2,E05AB5BE,False,
6468,valadezcristian@example.com,Miguel,Espinoza,+56(2)4260432852,2005-06-17,MX,San Nicolás los bajos,"Avenida Aponte 914 510, San Claudio los altos, CHIH 68234-4200",20645-3681,2025-08-11 19:23:55,active,advanced,True,52528,COP,96.6,291,11102.04,2025-10-17 19:23:55,True,3,510022C8,False,
6469,xgarcia@example.org,John,López,+57 303 326 13 63,1987-10-16,CO,Güepsa,"Av. carrera 143 # 85-48 Sur, Casa 4, 853702, Paz de Ariporo, Casanare",272246,2024-03-14 19:23:55,active,basic,True,1247,USD,33.78,422,25931.78,2025-09-21 19:23:55,False,4,A70EE872,False,food
6470,nocampo@example.net,César,Valencia,(+57) 307 226 51 56,2002-11-04,CO,Lloró,"Carrera 178U Bis T # 9-4 Sur, 541665, El Zulia, Norte de Santander",257304,2023-12-03 19:23:55,active,basic,True,7500,USD,90.53,299,10873.31,2025-09-19 19:23:55,True,1,1E29FE8A,False,
6471,juanjara@example.net,Alonso,Paredes,+56 9 8150 0205,1956-01-14,CL,Juan Fernández,"Padre Alberto Hurtado 386 Piso 2, Cabildo, Región de Valparaíso, 6142220",5820440,2025-10-17 19:23:55,active,basic,True,7637,COP,12.29,148,14828.03,2025-08-30 19:23:55,True,1,F9F294A0,False,
6472,albuquerqueluiz-fernando@example.net,Cauã,Camargo,+55 84 6922 5242,1963-08-10,BR,Jesus,"Lago de Cassiano, 4, Barreiro, 46919-987 Montenegro de Aparecida / MG",69707-965,2025-04-08 19:23:55,active,basic,True,4183,MXN,84.72,85,44792.86,2025-09-10 19:23:55,False,2,F0671AC4,False,
6473,mromero@example.com,Tomàs,Fernandez,+54 15 2643 4739,1969-01-25,AR,San Luis,"Calle 7 N° 649 Dto. 6, Córdoba 5000, Córdoba",20007624,2024-12-09 19:23:55,active,intermediate,True,33576,MXN,4.9,207,8415.87,2025-10-06 19:23:55,False,3,758B59FD,False,
6474,pedroandrade@example.net,Sofia,Peixoto,,2004-01-19,BR,Câmara de Minas,"Aeroporto Gabriela Borges, 57, Paquetá, 27660602 Camargo do Amparo / MG",88781371,2025-06-04 19:23:55,active,intermediate,True,29833,BRL,83.09,464,10725.98,2025-09-10 19:23:55,True,3,7341B2F6,False,
6475,anabernal@example.net,Rodolfo,Colón,(079)791-6069x3549,1973-05-31,MX,San Gabriela los altos,"Calzada Yucatán 560 Interior 944, San Mariana los bajos, YUC 38178",02465-1216,2025-07-01 19:23:55,inactive,basic,True,7084,COP,99.53,33,753.04,,True,1,493F9CA4,False,
6476,oliveiramaria-alice@example.com,Heloisa,Siqueira,(031) 8602 6532,1954-01-26,BR,Melo,"Conjunto Alice Rios, 85, Vitoria Da Conquista, 24030-235 Almeida da Prata / RS",06199-131,2024-04-25 19:23:55,inactive,basic,True,7447,MXN,56.94,23,2726.85,,True,4,8494BAE9,False,
6477,nathanaraujo@example.org,Alice,Carvalho,+55 (021) 7610 8846,1984-06-07,BR,Mendes da Praia,"Largo de Vargas, 24, Eymard, 74739-767 da Mota / TO",03261-711,2025-07-10 19:23:55,active,basic,True,2409,CLP,49.71,213,21525.18,2025-10-04 19:23:55,True,4,0FA571F8,False,
6478,aordonez@example.net,Enrique,Parra,+576082958511,1983-07-13,CO,Villa de San Diego de Ubaté,"Cr. 18K # 9-23 Este, 154061, Soracá, Boyacá",763177,2023-12-29 19:23:55,active,intermediate,True,39289,CLP,87.72,82,18011.4,2025-09-09 19:23:55,True,2,E76BE6EA,False,
6479,tvargas@example.com,Olivia,Machado,(084) 4172 9922,1993-11-11,BR,Moura das Pedras,"Ladeira Beatriz Ferreira, 64, Vila São Dimas, 21083-613 Silveira do Sul / PR",89353104,2025-08-22 19:23:55,active,intermediate,True,18735,CLP,22.36,104,6354.62,2025-09-04 19:23:55,False,3,4D495369,False,retail
6480,matilda20@example.org,Juliana,Gimenez,+54 9 3935 8138,1975-08-04,AR,Mendoza,"Diag. G. Brown N° 752, San Salvador de Jujuy 4600, Jujuy",55000668,2024-10-28 19:23:55,active,advanced,True,56303,BRL,85.42,465,3335.6,2025-09-18 19:23:55,True,4,18712A73,False,
6481,rtejeda@example.net,Bernabé,Orozco,980-671-6674x7046,2004-10-12,MX,Nueva Cabo Verde,"Prolongación Chad 012 Interior 712, Nueva Hungría, DF 19395-3732",07615,2025-09-18 19:23:55,active,intermediate,True,32329,MXN,43.32,233,38980.79,2025-09-18 19:23:55,True,3,14FC19B4,False,
6482,iceballos@example.com,Débora,Duarte,+18(6)0091187373,1993-06-22,MX,San Lorena de la Montaña,"Ampliación Zúñiga 422 Edif. 148 , Depto. 264, Vieja Tailandia, BC 37710-5387",56187,2024-05-23 19:23:55,active,basic,True,5031,MXN,2.39,112,4695.88,2025-10-10 19:23:55,True,3,EAB4C291,True,
6483,alonsocisneros@example.com,Helena,Rosado,+19(7)5318886091,1973-01-16,MX,Nueva Rumania,"Callejón Villalobos 100 Interior 418, Nueva Bulgaria, GTO 16160-3161",02055,2025-01-03 19:23:55,active,intermediate,True,29317,USD,16.62,131,22829.14,2025-10-09 19:23:55,True,4,685C628C,False,food
6484,henrique64@example.com,Isabella,da Cruz,61 6208 3344,1982-09-21,BR,Barbosa,"Setor Martins, 37, Etelvina Carneiro, 81669774 Costela / PR",82813-348,2023-11-08 19:23:55,active,advanced,True,86329,USD,50.57,296,29387.83,2025-10-21 19:23:55,False,1,8138C798,False,
6485,valentina34@example.org,Ignacio,Gonzalez,+54 15 2105 0483,1989-06-11,AR,San Luis,"Calle Malvinas Argentinas N° 169, San Ferando del Valle de Catamarca 4700, Catamarca",90007550,2025-10-01 19:23:55,active,basic,True,2427,USD,81.58,8,23811.71,2025-09-17 19:23:55,False,4,50B34F1D,False,
6486,guardadovirginia@example.com,Natalia,Beltrán,,1996-02-25,MX,Vieja Namibia,"Eje vial Sur Jaimes 634 787, Vieja Seychelles, SON 99650-5748",51859-5537,2025-08-30 19:23:55,active,basic,True,7783,BRL,76.59,242,5368.5,2025-09-26 19:23:55,False,4,B1D791DD,False,
6487,atobar@example.com,María,Parra,+56 9 7351 6600,1995-06-11,CL,San Rafael,"Calle Alexis Verdugo 293, Lolol, Región del Libertador General Bernardo O'Higgins, 3363350",9527140,2024-05-23 19:23:55,suspended,basic,True,4706,CLP,58.47,4,1626.99,,True,4,2DF8F1CD,False,
6488,miguelsanchez@example.org,William,Martínez,(+57)3248162738,2003-12-11,CO,Salamina,"Avenida carrera 191 # 84-99 Este, Local 79, 544619, Teorama, Norte de Santander",760526,2024-01-20 19:23:55,active,basic,True,3456,BRL,43.72,435,34497.3,2025-09-12 19:23:55,True,2,2EF3AFD7,False,
6489,posadaxiomara@example.org,Carlos,Vergara,329 291 69 18,1991-12-08,CO,Chivatá,"Calle 31 # 76-79 Este, Torre 2 apartamento 32, 059799, Valparaíso, Antioquia",889676,2025-05-06 19:23:55,active,basic,True,9043,CLP,87.39,396,5110.89,2025-08-31 19:23:55,False,1,683C142D,False,
6490,jennifer78@example.com,María,López,573049700471,2001-01-03,CO,Tuta,"Cl. 4ª # 9-67 Este, Oficina 25, 705883, Palmito, Sucre",415807,2024-07-31 19:23:55,active,none,False,500,CLP,56.55,96,12899.68,2025-10-06 19:23:55,True,3,72D17958,False,other
6491,nahuelguzman@example.com,Sol,Gonzalez,+54 9 3246 0477,1988-09-27,AR,Río Gallegos,"Diagonal J.B. Alberdi N° 529 Piso 2 Dto. 7, Rawson 9103, Chubut",34009053,2025-08-17 19:23:55,active,advanced,True,84424,USD,59.08,348,32034.38,2025-10-01 19:23:55,True,2,CA8657C7,False,
6492,joaquin74@example.com,Violeta,Uribe,(992)036-1000,1990-09-15,MX,Nueva Tuvalu,"Pasaje Chiapas 949 Edif. 755 , Depto. 942, Vieja Panamá, PUE 06157-9199",81673-4354,2025-08-11 19:23:55,inactive,intermediate,True,19552,ARS,23.97,44,3073.44,,True,2,DD214619,True,
6493,santiagofernandez@example.org,Thiago Benjamin,Romero,+54 9 3797 0456,2004-09-18,AR,Merlo,"Av. San Salvador de Jujuy N° 9783, Santa Rosa 6300, La Pampa",54000901,2024-03-06 19:23:55,active,intermediate,True,29539,USD,40.69,209,10697.9,2025-10-04 19:23:55,True,4,EAD810EF,True,
6494,jose52@example.net,María,Lara,+56 600 847 712,1957-11-30,CL,Tierra Amarilla,"Ruta 216-CH, km 33, Región de Atacama",5553950,2024-09-19 19:23:55,inactive,basic,True,3504,BRL,67.73,7,2042.83,,True,2,8A9F529C,False,
